OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
2702,4092030377,Stagecoach Grill (WCID #649),8805 Old Stage RD ,,RALEIGH,NC,27603,(336) 686-6714,2018-09-12T00:00:00.000Z,Mobile Food Units,16650,-78.66602132,35.65455586,M
2703,4092015787,STARBUCKS NORTH HILLS CENTER #9789,6160 MAIN AT NORTH HILLS ST ,,RALEIGH,NC,27609,(919) 420-0514,2011-08-12T00:00:00.000Z,Restaurant,16659,0,0,U
2704,4092016118,TENKO JAPAN,6325 FALLS OF NEUSE  RD ,,RALEIGH,NC,27615,(919) 876-4545,2012-03-01T00:00:00.000Z,Restaurant,16664,-78.62251606,35.86922851,M
2705,4092016143,SHEETZ #480,600 CORPORATION CENTER DR ,,RALEIGH,NC,27607,(919) 859-9577,2012-03-27T00:00:00.000Z,Restaurant,16667,0,0,U
2706,4092016145,BUFFALO WILD WINGS #357,1300 VILLAGE MARKET PL ,,MORRISVILLE,NC,27560,(919) 469-7872,2012-03-28T00:00:00.000Z,Restaurant,16668,-78.81477704,35.80605417,M
2707,4092110466,North Forest Pines Elem. Caf.,11501 Forest Pines DR ,,RALEIGH,NC,27614,(919) 570-2220,2007-07-10T00:00:00.000Z,Public School Lunchrooms,16672,-78.54699508,35.95343043,M
2708,4092014946,Good Taste Chinese Restaurant,532 W Gannon AVE ,,ZEBULON,NC,27597,(919) 404-1218,2007-08-17T00:00:00.000Z,Restaurant,16676,-78.32626437,35.8212487,M
2709,4092016962,CHANTICLEER CAFE &amp; BAKERY,6490 TRYON RD ,,CARY,NC,27518,(919) 781-4810,2015-06-22T00:00:00.000Z,Restaurant,16678,-78.76236898,35.74415808,M
2710,4092021873,FOOD LION #1514 MEAT/SEAFOOD,9567 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 462-1542,2015-08-31T00:00:00.000Z,Food Stand,16680,-78.81120699,35.8045716,M
2711,4092025217,Harris Teeter #311 Cheese Island,324 Village Walk ,,Holly Springs,NC,27540,(919) 552-1596,2018-09-13T00:00:00.000Z,Food Stand,16681,-78.83920862,35.63987572,M
2712,4092018017,Grandsons Garner,4205 Fayetteville RD ,,RALEIGH,NC,27603,(984) 200-4168,2018-12-31T00:00:00.000Z,Restaurant,16683,-78.65211607,35.72149112,M
2713,4092018005,Sheetz #659,1100 Avent Ferry RD ,,Holly Springs,NC,27540,(919) 552-8044,2018-12-17T00:00:00.000Z,Restaurant,16684,-78.8446495,35.63913787,M
2714,4092025239,Greyhound Bus Terminal,2210 Capital Blvd,,RALEIGH,NC,27604,(336) 926-0466,2019-01-07T00:00:00.000Z,Food Stand,16685,-78.61571931,35.80611385,M
2715,4092141826,South Garner High School Indoor Concessions,8228 Hebron Church RD ,,Garner,NC,27529,(919) 694-7711,2019-01-18T00:00:00.000Z,Limited Food Service,16687,-78.57968069,35.65502125,M
2716,4092017575,CHINA STAR,6109-110 ROCK QUARRY RD ,,RALEIGH,NC,27610,(919) 977-4678,2017-04-20T00:00:00.000Z,Restaurant,16690,-78.61389568,35.76163536,T
2717,4092016887,COFFEE &amp; (METLIFE 2),201 METLIFE WAY,,CARY,NC,27513,(919) 538-7017,2015-02-23T00:00:00.000Z,Restaurant,16700,-78.79975563,35.83005175,M
2718,4092025210,Carroll's Kitchen @ MSFH,411 W. Morgan ST ,,RALEIGH,NC,27601,(919) 747-1656,2018-08-03T00:00:00.000Z,Food Stand,16702,-78.6456917,35.77945516,M
2719,4092017923,Freddy's Frozen Custard &amp; Steakburgers #3213,11708 Retail DR ,,Wake Forest,NC,27587,(919) 554-9833,2018-07-23T00:00:00.000Z,Restaurant,16703,-78.5434927,35.96629568,M
2720,4092300257,Carlie C's IGA #820 Meat Market,1514 GARNER STATION BLVD ,,RALEIGH,NC,27603,(919) 329-0970,2012-06-01T00:00:00.000Z,Meat Market,16707,-78.65475896,35.72582345,M
2721,4092017972,Sushi Mon,105 FRIENDLY DR ,SUITE 101,RALEIGH,NC,27607,(919) 771-8178,2018-11-05T00:00:00.000Z,Restaurant,16713,-78.67588834,35.78901506,M
2722,4092017981,Domino's #4464,4112-120 PLEASANT VALLEY RD ,,RALEIGH,NC,27612,(919) 783-5500,2018-11-19T00:00:00.000Z,Restaurant,16714,-78.70411749,35.8601067,M
2723,4092025227,DOMINOS #8958,7981 FAYETTEVILLE RD ,,RALEIGH,NC,27603,(919) 661-2612,2018-12-15T00:00:00.000Z,Food Stand,16716,-78.69742539,35.66508155,M
2724,4092141821,Jaguar Club Stadium Concessions,1420 Athens DR ,,RALEIGH,NC,27606,(941) 961-5399,2019-01-10T00:00:00.000Z,Limited Food Service,16717,-78.71223403,35.76837413,M
2725,4092017907,Simple Greek,2310 Bale ST ,,RALEIGH,NC,27608,(919) 673-3974,2018-08-21T00:00:00.000Z,Restaurant,16722,-78.62748278,35.81292611,M
2726,4092030385,Poblano's Tacos &amp; More (WCID #660),3536 Davis DR ,,Morrisville,NC,27560,(919) 279-2656,2018-12-13T00:00:00.000Z,Mobile Food Units,16725,-78.84576194,35.81812076,M
2727,4092025222,The North Carolina Catering Company @ TKA,2161 S Wilmington ST ,,Raleigh,NC,27603,(919) 415-4715,2018-10-31T00:00:00.000Z,Food Stand,16726,-78.64171063,35.75324624,M
2728,4092021605,HARRIS TEETER #422 PRODUCE,120-100 ST ALBANS DR ,,RALEIGH,NC,27607,(919) 781-4165,2010-02-03T00:00:00.000Z,Food Stand,16736,-78.63887103,35.83819686,M
2729,4092015575,TRIBECA TAVERN,500 LEDGESTONE WAY ,,CARY,NC,27519,(919) 465-3055,2010-02-19T00:00:00.000Z,Restaurant,16738,-78.84803797,35.79230683,M
2730,4092015576,TROPICAL SMOOTHIE CAFE,8111-157 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 803-5991,2010-03-03T00:00:00.000Z,Restaurant,16739,-78.68081035,35.89754797,M
2731,4092016188,BURGER KING #6063,1299 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-1045,2012-05-31T00:00:00.000Z,Restaurant,16740,-78.77869475,35.59221744,M
2732,4092017817,Zoe's Kitchen #325,2007 Walnut ST ,Suite 104,Cary,NC,27518,(919) 230-7495,2018-03-14T00:00:00.000Z,Restaurant,16775,-78.74088716,35.75779,M
2733,4092017813,Nancy's Pizzeria,8111-137 Creedmoor RD ,,RALEIGH,NC,27613,(919) 870-9777,2018-03-18T00:00:00.000Z,Restaurant,16776,-78.68081035,35.89754797,M
2734,4092040330,BIG RED'S DOGHOUSE (WCID #499),4826 Watkins Rd,,ROLESVILLE,NC,27587,(919) 279-0654,2015-03-31T00:00:00.000Z,Pushcarts,16777,0,0,U
2735,4092021846,FOOD LION #586 PRODUCE,3416 POOLE RD ,,RALEIGH,NC,27610,(919) 231-6202,2015-04-24T00:00:00.000Z,Food Stand,16782,-78.57953261,35.76724571,M
2736,4092016930,HYATT HOUSE H BAR,160 PARK AT NORTH HILLS  ST ,,RALEIGH,NC,27609,(919) 363-0771,2015-05-22T00:00:00.000Z,Restaurant,16784,-78.63811885,35.83636262,M
2737,4092021850,EL RINCONCITO,1105 WALNUT ST ,SUITE FC8,CARY,NC,27511,(919) 378-9696,2015-05-13T00:00:00.000Z,Food Stand,16787,-78.76025493,35.77377018,T
2738,4092030282,GRANDOTES TACO GRILL (wcid #530),1025 BLUE RIDGE RD ,,RALEIGH,NC,27607,(919) 636-1185,2015-06-01T00:00:00.000Z,Mobile Food Units,16788,-78.71510537,35.79630516,M
2739,4092016935,TACO BELL #30930,1125 US HIGHWAY 70 W ,,GARNER,NC,27529,(919) 803-4328,2015-05-21T00:00:00.000Z,Restaurant,16789,0,0,U
2740,4092016976,MCDONALDS #28653,1409 N MAIN ST ,,FUQUAY-VARINA,NC,27526,(919) 552-3190,2015-07-14T00:00:00.000Z,Restaurant,16794,-78.77166576,35.59372894,M
2741,4092017633,CRISTO'S BISTRO,5217 SUNSET LAKE RD ,,HOLLY SPRINGS,NC,27540,,2017-06-30T00:00:00.000Z,Restaurant,16804,-78.79654321,35.66684152,M
2742,4092030338,454 GRILL (WCID # 605),1800 MAIN CAMPUS DR ,,RALEIGH,NC,27603,(919) 805-2992,2017-06-27T00:00:00.000Z,Mobile Food Units,16805,-78.68649478,35.7591771,M
2743,4092017521,MCDONALDS #13159,1725 New Hope Church Rd,,RALEIGH,NC,27609,(919) 713-0903,2017-02-22T00:00:00.000Z,Restaurant,16806,-78.60826495,35.83722719,M
2744,4092017544,FIRST WATCH BRADFORD,1325 BRADFORD VIEW DR ,,CARY,NC,27513,(919) 655-8005,2017-03-06T00:00:00.000Z,Restaurant,16808,-78.84569222,35.79251025,M
2745,4092025187,Afghan Kitchen @TKA,2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 607-2132,2018-06-22T00:00:00.000Z,Food Stand,16814,-78.64171063,35.75324624,M
2746,4092017901,Vaishno Bhog,810 E Chatham ST ,,CARY,NC,27560,(919) 678-3172,2018-07-11T00:00:00.000Z,Restaurant,16815,-78.76305622,35.79140272,M
2747,4092017900,The Arbor @ Morgan Street Food Hall,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 834-2720,2018-07-25T00:00:00.000Z,Restaurant,16816,-78.6456917,35.77945516,M
2748,4092021770,PAPA MURPHY'S NC#004,756 W WILLIAMS ST ,,APEX,NC,27502,(919) 249-4949 ext. 1,2013-12-11T00:00:00.000Z,Food Stand,16824,-78.86276064,35.73803218,M
2749,4092016583,THE CORNER TAVERN &amp; GRILL,1301 NW MAYNARD  RD ,,CARY,NC,27513,(919) 460-0088,2013-12-19T00:00:00.000Z,Restaurant,16825,-78.81098892,35.78581105,M
2750,4092016674,TAQUERIA LA ESQUINA,10500 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 600-0870,2014-04-25T00:00:00.000Z,Restaurant,16826,-78.83168895,35.84049229,M
2751,4092017899,Harris Teeter #311 Starbucks,324 Village Walk ,,Holly Springs,NC,27540,(919) 552-1596,2018-07-31T00:00:00.000Z,Restaurant,16827,-78.83920862,35.63987572,M
2752,4092025215,Boba Brew @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 538-3041,2018-08-20T00:00:00.000Z,Food Stand,16828,-78.6456917,35.77945516,M
2753,4092016943,WORLD OF BEER,4208-150 SIX FORKS RD ,,RALEIGH,NC,27609,(919) 784-9261,2015-05-15T00:00:00.000Z,Restaurant,16835,-78.64013165,35.83637438,M
2754,4092021379,Harris Teeter #69 Produce,3201-123 Edwards Mill RD,,RALEIGH,NC,27612,(919) 781-8776,2006-04-21T00:00:00.000Z,Food Stand,16838,-78.70556784,35.82545066,M
2755,4092014597,Ba-Da Wings,2161 Avent Ferry RD ,Ste.100,RALEIGH,NC,27606,(919) 832-3902,2006-06-09T00:00:00.000Z,Restaurant,16841,-78.67605091,35.77835817,M
2756,4092015638,BRUNO,11211  GALLERIA  AVE ,,RALEIGH,NC,27614,(919) 435-6640,2010-05-26T00:00:00.000Z,Restaurant,16844,-78.54331441,35.94865826,M
2757,4092021614,COMMUNITY DELI,901 OBERLIN  RD ,,RALEIGH,NC,27605,(919) 896-6810,2010-05-26T00:00:00.000Z,Food Stand,16846,-78.6612351,35.7956254,M
2758,4092016431,KAI SUSHI &amp; SAKE BAR,7713 LEADMINE  RD ,STE 11,RALEIGH,NC,27615,(919) 870-4923,2013-05-15T00:00:00.000Z,Restaurant,16850,-78.66044244,35.88617531,T
2759,4092030273,RARE EARTH FARMS (WCID #512),407 GLENWOOD  AVE ,,RALEIGH,NC,27606,(919) 349-6080,2015-01-16T00:00:00.000Z,Mobile Food Units,16852,-78.64776098,35.78540491,M
2760,4092016861,CHIPOTLE #2386,6081 CAPITAL BLVD.,,RALEIGH,NC,27616,(919) 322-3259,2015-01-13T00:00:00.000Z,Restaurant,16853,-78.58207136,35.86781815,M
2761,4092021835,KAPLAN CATERING,9420-111 FORUM DRIVE,,RALEIGH,NC,27615,(919) 274-0456,2015-02-23T00:00:00.000Z,Food Stand,16857,-78.65361444,35.89723108,M
2762,4092021383,Harris Teeter #344 Meat/Seafood,6024 Falls of Neuse RD,,RALEIGH,NC,27609,(919) 872-5786,2006-04-10T00:00:00.000Z,Food Stand,16865,-78.6187408,35.86627943,M
2763,4092016492,ORIENT GARDEN RESTAURANT,1233 NW MAYNARD RD ,,CARY,NC,27513-8720,(919) 380-1323,2013-09-06T00:00:00.000Z,Restaurant,16868,-78.81241463,35.78438636,M
2764,4092017571,PENN STATION #320,700 CARY TOWNE BLVD ,,CARY,NC,27511,(919) 234-1342,2017-04-17T00:00:00.000Z,Restaurant,16880,-78.76561938,35.77485795,M
2765,4092017588,MCDONALDS #15546,3508 MILLBROOK RD ,,RALEIGH,NC,27613,(919) 781-3702,2017-05-01T00:00:00.000Z,Restaurant,16883,-78.71191185,35.86339976,M
2766,4092016048,GONZA TACOS Y TEQUILA,7713 LEAD MINE  RD ,,RALEIGH,NC,27615,(919) 846-5478,2011-11-17T00:00:00.000Z,Restaurant,16884,-78.66044244,35.88617531,T
2767,4092016649,GROUCHO'S DELI,10 HORNE ST ,STE 102,RALEIGH,NC,27607,(919) 977-7747,2014-03-19T00:00:00.000Z,Restaurant,16886,-78.66772207,35.78808922,M
2768,4092016662,HUNGRY HOWIES PIZZA,1904 NW MAYNARD RD ,UNIT 102,CARY,NC,27513,(919) 234-1380,2014-04-01T00:00:00.000Z,Restaurant,16887,-78.79490368,35.79887622,M
2769,4092030257,LEE'S KITCHEN (WCID #478),4638 CAPITAL  BLVD ,,RALEIGH,NC,27604,(919) 872-7422,2014-04-21T00:00:00.000Z,Mobile Food Units,16889,-78.57926249,35.84833828,M
2770,4092017705,Willie Mae's Country Kitchen,107-D S First AVE ,,KNIGHTDALE,NC,27545,(919) 944-1888,2017-09-28T00:00:00.000Z,Restaurant,16902,-78.48480185,35.78686255,M
2771,4092017738,Humming Bird,1053-111 E Whitaker Mill RD ,,RALEIGH,NC,27604,(919) 301-8900,2017-11-14T00:00:00.000Z,Restaurant,16903,-78.62113053,35.80730491,M
2772,4092017749,Tropical Smoothie Cafe,228 Crossroads BLVD ,,Cary,NC,27518,(919) 651-8379,2017-11-29T00:00:00.000Z,Restaurant,16904,-78.73871452,35.76064286,M
2773,4092017750,The Postmaster,160 E Cedar ST ,Unit 100,Cary,NC,27511,(919) 378-9493,2017-11-27T00:00:00.000Z,Restaurant,16905,-78.77891488,35.78797879,M
2774,4092017777,Sushi Nine,3812 Western BLVD ,,RALEIGH,NC,27606,(919) 615-3100,2018-01-08T00:00:00.000Z,Restaurant,16907,-78.68935727,35.7853026,M
2775,4092110468,Forest Pines Drive Elementary,11455 Forest Pines DR ,,RALEIGH,NC,27614,(919) 562-6269,2007-08-27T00:00:00.000Z,Public School Lunchrooms,16932,-78.54699508,35.95343043,M
2776,4092015280,SITTI BY NEOMONDE,137 S WILMINGTON  ST ,,RALEIGH,NC,27601,(919) 239-4070,2008-11-05T00:00:00.000Z,Restaurant,16933,-78.63795047,35.77838014,M
2777,4092016696,Johnny's Pizza,8759 Holly Springs RD ,,APEX,NC,27539,(919) 434-5989,2014-05-30T00:00:00.000Z,Restaurant,16937,-78.77345837,35.69264701,M
2778,4092016548,GARIBALDI TRATTORIA PIZZA E PASTA,900 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 552-8865,2014-06-13T00:00:00.000Z,Restaurant,16942,-78.78690994,35.59111677,M
2779,4092017436,SUBWAY #40395,7016 GB ALFORD HWY ,,HOLLY SPRINGS,NC,27540,(919) 467-4612,2016-10-28T00:00:00.000Z,Restaurant,16946,-78.83404689,35.6363519,M
2780,4092017479,THE DISTRICT RALEIGH,317 W MORGAN ST ,SUITE 117,RALEIGH,NC,27601,(919) 977-5440,2016-12-05T00:00:00.000Z,Restaurant,16948,-78.64400454,35.77943405,M
2781,4092017874,Jasmin &amp; Olivz,6679 Falls of Neuse RD ,,RALEIGH,NC,27615,(919) 803-2229,2018-07-06T00:00:00.000Z,Restaurant,16952,-78.62444936,35.87396757,M
2782,4092017897,SUBWAY #881,5563 WESTERN BLVD ,STE 8-B,RALEIGH,NC,27606-1595,(919) 859-1957,2018-08-09T00:00:00.000Z,Restaurant,16953,-78.72051017,35.78412594,M
2783,4092014858,Moe`s Southwest Grill #683,280 Meeting ST ,Ste 101,CARY,NC,27518,(919) 854-1111,2007-04-30T00:00:00.000Z,Restaurant,16957,-78.74478781,35.75666346,M
2784,4092014826,Jimmy John`s #791,1904-103 NW Maynard RD ,,CARY,NC,27513,(919) 462-6252,2007-03-12T00:00:00.000Z,Restaurant,16979,-78.79592213,35.79878903,M
2785,4092160068,FALLS RIVER COURT (FOOD SERVICE),1130 FALLS RIVER  AVE ,,RALEIGH,NC,27614,(919) 844-2499,2009-01-29T00:00:00.000Z,Institutional Food Service,16981,-78.58705624,35.90683193,M
2786,4092021564,LOWES FOODS #239 DELI,932 GATEWAY COMMONS CIR ,,WAKE FOREST,NC,27587,(919) 554-0537,2009-03-03T00:00:00.000Z,Food Stand,16982,-78.49517848,35.9673291,M
2787,4092300247,CAROLINA INTERNATIONAL MARKET,3605-109 BASTION LN ,,RALEIGH,NC,27604,(919) 255-1640,2009-12-01T00:00:00.000Z,Meat Market,16984,-78.58467543,35.7978615,M
2788,4092021606,HARRIS TEETER #422 MM/SEAFOOD,120-100 ST ALBANS DR ,,RALEIGH,NC,27609,(919) 781-4165,2010-02-03T00:00:00.000Z,Food Stand,16988,-78.63887103,35.83819686,M
2789,4092017702,Tropical Smoothie Cafe,1009-120 Stadium DR ,,WAKE FOREST,NC,27587,(919) 371-4358,2017-10-05T00:00:00.000Z,Restaurant,17003,-78.52993342,35.99015656,M
2790,4092017703,Align Technology All Hands Cafe,3030 Slater RD ,,Morrisville,NC,27650,(984) 833-5700,2017-10-03T00:00:00.000Z,Restaurant,17004,-78.82729409,35.86836765,M
2791,4092021531,Domino`s #8820,6213-102 Rock Quarry  RD ,,RALEIGH,NC,27610,(919) 779-4443,2008-06-12T00:00:00.000Z,Food Stand,17009,-78.61389528,35.76163407,T
2792,4092021534,The Fresh Market Meat/Seafood,6325 Falls of Neuse RD ,,RALEIGH,NC,27615,(919) 872-8501,2008-04-25T00:00:00.000Z,Food Stand,17010,-78.62251606,35.86922851,M
2793,4092016781,FULL MOON OYSTER BAR,1600 VILLAGE MARKET PL ,,MORRISVILLE,NC,27560,(919) 378-9524,2014-10-16T00:00:00.000Z,Restaurant,17013,-78.81676023,35.80454378,M
2794,4092015011,Smokey`s Shack,10800 Chapel Hill RD ,,MORRISVILLE,NC,27560,(919) 469-1724,2007-11-28T00:00:00.000Z,Restaurant,17018,-78.83905569,35.84984259,M
2795,4092016217,HARRIS TEETER #136 DELI,9600 FALLS OF NEUSE  RD ,,RALEIGH,NC,27615,(919) 676-6614,2012-07-02T00:00:00.000Z,Restaurant,17021,-78.60015155,35.90522894,M
2796,4092021705,EMPIRE EATS CATERING KITCHEN,415 ROYAL ST ,,RALEIGH,NC,27607,(919) 600-3688,2012-05-10T00:00:00.000Z,Food Stand,17023,-78.68760571,35.7936591,M
2797,4092016180,POOR BOY GENERAL STORE AND GRILL,5804  POOR BOY FARM RD ,,KNIGHTDALE,NC,27545,(919) 217-2500,2012-05-04T00:00:00.000Z,Restaurant,17024,-78.44826686,35.75699599,M
2798,4092016202,Aversboro Restaurant and Sports Bar,1411 AVERSBORO RD ,STE 105,GARNER,NC,27529,(919) 779-6661,2012-06-08T00:00:00.000Z,Restaurant,17027,-78.61625078,35.69374714,T
2799,4092016894,TACOS Y PUPUSAS LAS MARIAS,1600-107 RONALD DR ,SUITE 107,RALEIGH,NC,27609,(919) 790-1999,2015-03-19T00:00:00.000Z,Restaurant,17029,-78.6097674,35.83830906,M
2800,4092021451,Speedway #6982,7413 Louisburg RD ,,RALEIGH,NC,27616,(919) 822-4844,2007-05-16T00:00:00.000Z,Food Stand,17032,-78.54054498,35.87598683,M
2801,4092016679,BITTERSWEET,16 E MARTIN ST ,,RALEIGH,NC,27601,(919) 977-3829,2014-04-23T00:00:00.000Z,Restaurant,17044,-78.64002343,35.77714251,M
2802,4092021862,PAPA MURPHY'S NC046,3434 KILDAIRE FARMS RD ,SUITE 127,CARY,NC,27518,(919) 387-3500,2015-07-17T00:00:00.000Z,Food Stand,17053,-78.79563891,35.70595934,M
2803,4092017724,Glory Days Grill,1413 Kelly RD ,,Apex,NC,27502,(919) 434-3726,2017-11-08T00:00:00.000Z,Restaurant,17057,-78.89379203,35.73782788,M
2804,4092017737,Zaxby's #66301,2901 Hillsborough ST ,,RALEIGH,NC,27607,(984) 242-0789,2017-11-13T00:00:00.000Z,Restaurant,17058,-78.67549354,35.7890291,M
2805,4092025158,A Taste of NY Commissary,1411-J Diggs DR ,,RALEIGH,NC,27603,(919) 345-8138,2017-12-21T00:00:00.000Z,Food Stand,17061,-78.66318797,35.75536178,M
2806,4092025159,Food Lion #2227 Produce,161 Crenshaw Corners DR ,,WAKE FOREST,NC,27587,(919) 569-0089,2018-01-19T00:00:00.000Z,Food Stand,17062,-78.55323577,35.97007068,M
2807,4092050029,ST. DAVID'S DINING HALL,3400 WHITE OAK RD ,,RALEIGH,NC,27609,(919) 788-3331 ext. 385,2015-08-17T00:00:00.000Z,Private School Lunchrooms,17069,-78.6488823,35.82342156,M
2808,4092017959,Pizza La Stella,1389 Kildaire Farm RD ,,CARY,NC,27511,(919) 694-5506,2018-10-11T00:00:00.000Z,Restaurant,17072,-78.78276201,35.75907973,M
2809,4092017509,SZECHUAN HEAT,1216 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 466-0888,2017-02-02T00:00:00.000Z,Restaurant,17074,-78.88929435,35.84836238,M
2810,4092017517,GUASACA AREPA &amp; SALSA GRILL,9918 CHAPEL HILL RD ,SUITE 103,CARY,NC,27513,(919) 377-8223,2017-01-31T00:00:00.000Z,Restaurant,17075,0,0,U
2811,4092015603,WAFFLE HOUSE #1090,1006 AIRPORT BLVD ,,MORRISVILLE,NC,27560-9195,(919) 460-0388,2010-04-19T00:00:00.000Z,Restaurant,17079,-78.81924536,35.85853632,M
2812,4092017804,Everest Kitchen,25 N Main ST ,,Wendell,NC,27591,(919) 374-7049,2018-03-06T00:00:00.000Z,Restaurant,17084,-78.37019885,35.78157066,M
2813,4092017822,Seoul 116,116 N West ST ,Suite 100,RALEIGH,NC,27603,(919) 758-8425,2018-04-02T00:00:00.000Z,Restaurant,17085,-78.64537075,35.78237671,M
2814,4092021738,GREEK FIESTA,4325 GLENWOOD AVE ,STE 2036,RALEIGH,NC,27612-3374,(919) 571-2545,2013-04-15T00:00:00.000Z,Food Stand,17086,-78.68184484,35.84183815,T
2815,4092025169,Apple Spice Box Lunch &amp; Catering,10404 Chapel Hill RD ,Suite 109,Morrisville,NC,27560,(919) 336-3160,2018-03-20T00:00:00.000Z,Food Stand,17087,-78.82910144,35.83741836,M
2816,4092017837,Buku Wake Forest,1228 Heritage Link DR ,,Wake Forest,NC,27587,(919) 435-1595,2018-04-11T00:00:00.000Z,Restaurant,17088,-78.50262454,35.94544167,M
2817,4092021811,LOWES FOODS #162 PRODUCE,6430 TRYON ROAD,,CARY,NC,27513,(919) 859-9335,2014-09-25T00:00:00.000Z,Food Stand,17093,-78.7615544,35.74559939,M
2818,4092021853,"LOWES FOODS #190 SEAFOOD, MEAT, &amp; SAUSAGE",930 HIGH HOUSE RD,,CARY,NC,27513-3574,(919) 467-4441,2015-06-08T00:00:00.000Z,Food Stand,17105,-78.8269145,35.78841708,M
2819,4092021712,HARRIS TEETER #136 MEAT MARKET/SEAFOOD,9600 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(919) 676-6614,2012-07-10T00:00:00.000Z,Food Stand,17106,-78.60015155,35.90522894,M
2820,4092030366,Party in a Pita (WCID #641),1208 Kent RD ,,RALEIGH,NC,27606,(919) 454-6923,2018-06-21T00:00:00.000Z,Mobile Food Units,17115,-78.69433427,35.78161781,M
2821,4092017898,Zebulon Country Club,2424 Pearces RD ,,Zebulon,NC,27597,(919) 269-8311,2018-08-09T00:00:00.000Z,Restaurant,17118,-78.30935864,35.89131777,M
2822,4092025197,The Bowls @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(919) 213-1008,2018-08-01T00:00:00.000Z,Food Stand,17119,-78.6456917,35.77945516,M
2823,4092017903,New Asian Garden,13654 Capital BLVD ,STE 128,WAKE FOREST,NC,27587,(919) 554-9898,2018-08-14T00:00:00.000Z,Restaurant,17120,-78.5186746,36.00548951,M
2824,4092016709,Seoul Garden Restaurant,4701-131 Atlantic Ave,,RALEIGH,NC,27604,(919) 850-9984,2014-07-18T00:00:00.000Z,Restaurant,17121,-78.60177748,35.8482227,M
2825,4092017771,Bawarchi Grill &amp; Spirits,800 W Williams ST ,,Apex,NC,27502,(919) 363-9000,2017-12-29T00:00:00.000Z,Restaurant,17134,-78.86480181,35.73964723,M
2826,4092016501,MCDONALD'S #35756,4212 WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 862-1996,2013-08-30T00:00:00.000Z,Restaurant,17145,-78.61155667,35.83876688,M
2827,4092021836,FOOD LION #727 DELI,900 NE MAYNARD RD ,,CARY,NC,27513,(919) 460-6274,2015-02-27T00:00:00.000Z,Food Stand,17159,-78.7683811,35.80043605,M
2828,4092017848,Cocula Mexican Restaurant,1428 Garner Station BLVD ,,GARNER,NC,27603,(919) 615-4347,2018-05-03T00:00:00.000Z,Restaurant,17168,-78.65212425,35.72490399,M
2829,4092017851,Buffalo Brothers,1289 Kildaire Farm RD ,Suite 3443,Cary,NC,27511,(919) 561-5933,2018-05-01T00:00:00.000Z,Restaurant,17171,-78.78213078,35.7627377,M
2830,4092030362,Buff-O-Lina (WCID #635),717 Madison AVE ,,CARY,NC,27513,(919) 649-7765,2018-05-11T00:00:00.000Z,Mobile Food Units,17172,-78.79755066,35.78973319,M
2831,4092017953,Matsu Hibachi &amp; Sushi,"4551 New Bern  Ave, Ste 130",,Raleigh,NC,27610,(919) 212-6666,2018-10-04T00:00:00.000Z,Restaurant,17192,-78.55807015,35.79980588,M
2832,4092017881,Daddy D's BBQ,1526 Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 552-6464,2018-06-20T00:00:00.000Z,Restaurant,17193,-78.80247775,35.60486504,M
2833,4092030367,Mel's Many Mini's (WCID #642),969 S Judd PKY SE ,,FUQUAY-VARINA,NC,27526,(904) 502-4856,2018-06-28T00:00:00.000Z,Mobile Food Units,17194,-78.79989489,35.57309854,M
2834,4092018021,Eggs Up Grill #31,4216 Lassiter RD ,,Holly Springs,NC,27540,(919) 495-4530,2019-01-03T00:00:00.000Z,Restaurant,17222,-78.79462061,35.66504868,M
2835,4092016545,GONZA TACOS Y TEQUILA,1849 S MAIN ST ,STE 100,WAKE FOREST,NC,27587,(919) 205-2500,2013-11-08T00:00:00.000Z,Restaurant,17226,-78.52626449,35.95102854,M
2836,4092016558,DAVE AND BUSTERS,1105 WALNUT ST ,STE E101,CARY,NC,27520,(919) 535-6800,2013-11-04T00:00:00.000Z,Restaurant,17227,-78.76025493,35.77377018,T
2837,4092017683,Wayback Burgers,6320-116 Capital BLVD ,,RALEIGH,NC,27616,(919) 977-4444,2017-09-19T00:00:00.000Z,Restaurant,17231,-78.58011487,35.87107689,M
2838,4092040163,PNC 104 PUSHCART (WCID #119),1400 EDWARDS MILL RD ,,RALEIGH,NC,27607,(919) 861-2300 ext. 5,2005-03-24T00:00:00.000Z,Pushcarts,17232,-78.7229363,35.8032419,M
